latitude,longitude,Category,Gravity,CrimeHead,IncidentFromDate,TimeBucket,TotalVictims,TotalAccused
12.41890250679421,75.54615827384457,FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-08-11 12:33:00,DAY,1,7
15.397497357453863,74.56904659757248,FIR,Non-Heinous,IMPERSONATION ,2016-07-11 06:44:00,MORNING,1,3
16.27484973311767,76.06708309842239,UDR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2016-08-16 11:44:00,MORNING,0,2
16.035874440450574,75.87483103679635,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-08-16 02:47:00,NIGHT,2,1
14.417565954400803,77.60518378269585,FIR,Heinous,WRONGFUL RESTRAINT/CONFINEMENT,2016-08-20 03:47:00,NIGHT,1,1
15.553825758423082,77.52869134123726,Zero FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-08-22 06:33:00,MORNING,1,1
14.479059718610412,75.79341552341954,FIR,Heinous,MISCHIEF,2016-08-22 21:51:00,EVENING,1,4
12.540955780400816,76.27972566092079,PAR,Non-Heinous,AFFRAY,2016-08-24 20:40:00,EVENING,1,0
12.931391790644325,75.73134509167677,UDR,Non-Heinous,BURGLARY - NIGHT,2016-08-24 21:42:00,EVENING,1,1
17.716390382413067,77.07641460564328,PAR,Heinous,DEFAMATION,2016-09-01 17:52:00,DAY,1,0
13.293223135957334,77.47416048369331,FIR,Heinous,DEFAMATION,2016-09-03 01:31:00,NIGHT,2,1
16.893340368588284,76.17159682906056,FIR,Non-Heinous,DACOITY,2016-08-29 19:50:00,EVENING,0,7
12.128082097153646,76.10484054739538,FIR,Non-Heinous,DACOITY,2016-08-29 08:13:00,MORNING,0,7
15.97126875958662,76.49498120543117,FIR,Non-Heinous,BURGLARY - NIGHT,2016-09-03 23:16:00,NIGHT,5,4
12.026837012661174,75.77185829994673,FIR,Non-Heinous,PUBLIC NUISANCE,2016-09-03 05:51:00,MORNING,2,7
16.72057980184372,77.11327196547794,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-09-05 10:47:00,MORNING,0,1
15.26787850864145,75.79662384544064,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-09-05 11:03:00,MORNING,1,1
12.63289308763039,77.40470167200925,PAR,Non-Heinous,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,2016-09-09 20:11:00,EVENING,0,1
13.54734542239836,75.42479890687979,FIR,Non-Heinous,AFFRAY,2016-09-09 14:31:00,DAY,1,0
14.477388177685556,75.1559167029624,PAR,Non-Heinous,PUBLIC JUSTICE,2016-09-19 13:16:00,DAY,0,0
17.060277626246,75.5084356662623,Zero FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-09-20 14:20:00,DAY,1,7
12.232070369545546,76.57836174010355,FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-09-20 13:50:00,DAY,1,7
15.9538166881062,77.39825719964917,FIR,Non-Heinous,CASES OF HURT,2016-09-21 09:43:00,MORNING,0,0
12.953545241701717,76.51497277396888,FIR,Non-Heinous,DACOITY,2016-09-22 13:27:00,DAY,0,1
16.232589309404524,76.72684459251015,FIR,Heinous,DEFAMATION,2016-09-24 06:49:00,MORNING,1,1
17.291034534438637,76.6113067917171,FIR,Heinous,DEFAMATION,2016-09-26 20:30:00,EVENING,1,0
17.578761711139613,76.75076472442602,FIR,Non-Heinous,AFFRAY,2016-09-28 03:22:00,NIGHT,1,0
12.101050401863862,75.88684424708603,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-09-29 06:03:00,MORNING,0,1
14.019858599366362,77.39069997276071,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2016-09-30 16:58:00,DAY,0,1
15.751758167979434,75.90317582208999,UDR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-09-30 12:08:00,DAY,1,1
15.523509300024664,75.3018159711694,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2016-10-03 02:05:00,NIGHT,0,1
14.75216779330228,74.7493367106409,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2016-10-04 18:41:00,EVENING,0,1
14.514742057823703,77.02097194055763,FIR,Non-Heinous,AFFRAY,2016-10-06 05:09:00,MORNING,1,0
17.18960966226254,75.52466607404588,PAR,Non-Heinous,Concealment of birth by secret disposal of Child,2016-10-07 15:37:00,DAY,0,1
16.600469956432008,74.95367020755826,UDR,Non-Heinous,MISSING PERSON,2016-10-08 22:31:00,NIGHT,1,1
13.657275159500683,76.1601065287877,FIR,Heinous,WRONGFUL RESTRAINT/CONFINEMENT,2016-10-08 14:38:00,DAY,1,3
13.43184720282744,77.56040985181833,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-10-08 16:34:00,DAY,0,1
12.826523765161935,77.2020687033867,FIR,Non-Heinous,BURGLARY - NIGHT,2016-10-13 23:21:00,NIGHT,1,1
12.913911252774142,75.80145876319793,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-10-16 06:40:00,MORNING,0,1
12.804804874554224,76.33163970860271,FIR,Heinous,DEFAMATION,2016-10-19 07:08:00,MORNING,1,1
13.269441390639727,75.52559329093319,Zero FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-10-19 13:42:00,DAY,2,2
13.357408704939449,76.1404434298586,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2016-10-20 23:19:00,NIGHT,0,2
13.04603804047274,77.04151879125833,UDR,Heinous,DEFAMATION,2016-10-22 09:50:00,MORNING,1,1
12.626159501851845,76.82269240546627,FIR,Non-Heinous,DEFAMATION,2016-10-25 10:16:00,MORNING,1,1
14.663479314986915,76.31391883793681,UDR,Heinous,DEFAMATION,2016-10-26 11:01:00,MORNING,1,1
17.217508633052706,76.52026978610127,PAR,Non-Heinous,DACOITY,2016-10-28 08:45:00,MORNING,0,5
15.180393776623394,76.94105700537884,FIR,Non-Heinous,DACOITY,2016-10-28 01:34:00,NIGHT,0,3
14.882814334314634,77.62442478680669,Zero FIR,Heinous,DEFAMATION,2016-10-29 08:54:00,MORNING,3,1
14.419446257165266,76.09787736645492,FIR,Heinous,DEFAMATION,2016-10-30 12:11:00,DAY,1,0
12.573053397857782,77.25994346082936,FIR,Heinous,EXPOSURE AND ABANDONMENT OF CHILD,2014-12-02 03:11:00,NIGHT,2,7
15.114129542082244,74.84903692171984,FIR,Non-Heinous,PUBLIC NUISANCE,2016-11-02 17:46:00,DAY,1,7
15.516057829698553,74.41846019072779,FIR,Heinous,DEFAMATION,2016-11-10 15:21:00,DAY,1,1
16.3709818341449,74.50655258389355,FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-11-11 05:25:00,MORNING,2,3
17.136954436084654,76.47810205815756,FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-11-11 22:05:00,NIGHT,2,3
15.46345933713327,74.91062292010824,FIR,Heinous,DEFAMATION,2016-11-12 11:24:00,MORNING,1,0
17.33293462664746,76.11954671182191,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-11-14 12:45:00,DAY,2,1
14.507204649962723,76.57889205865877,UDR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-11-21 15:38:00,DAY,2,1
12.385317789686413,76.94670931295198,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-11-21 16:01:00,DAY,1,1
14.848214504535097,75.79559116587008,UDR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-11-22 08:14:00,MORNING,1,1
12.217393049388663,76.15575264598466,FIR,Non-Heinous,UNNATURAL SEX ,2016-11-23 00:22:00,NIGHT,0,1
12.620631240531493,77.43557140004432,FIR,Heinous,DEFAMATION,2016-11-25 03:51:00,NIGHT,2,0
16.078634486138192,74.8261218782938,FIR,Heinous,DEFAMATION,2016-11-26 03:25:00,NIGHT,1,1
14.302550600706702,75.12712069697348,UDR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-12-02 16:46:00,DAY,1,1
14.298179878001042,76.65205872083617,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-12-03 22:06:00,NIGHT,2,1
16.93144020818376,76.15593120281663,UDR,Non-Heinous,Concealment of birth by secret disposal of Child,2016-12-07 15:45:00,DAY,0,2
15.087288216233173,76.94744553076681,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-12-07 04:45:00,NIGHT,2,1
16.204818622406023,76.37283036710404,UDR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-12-08 08:02:00,MORNING,1,1
16.16026495418441,75.65563886738306,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-12-11 07:23:00,MORNING,1,0
13.81159934676687,77.14614938969248,FIR,Non-Heinous,DACOITY,2007-01-01 15:12:00,DAY,0,6
14.587081212476406,75.7828773436881,FIR,Non-Heinous,DACOITY,2007-01-01 11:01:00,MORNING,0,4
13.247265209470388,77.95260637092531,UDR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2016-12-21 08:26:00,MORNING,1,1
14.856065561498855,75.78158868245222,PAR,Heinous,DEFAMATION,2016-12-23 23:32:00,NIGHT,2,1
13.65184891861001,78.21537462650592,FIR,Heinous,DEFAMATION,2016-12-24 10:26:00,MORNING,1,1
16.430058984427188,76.56303264857696,UDR,Non-Heinous,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),2016-12-30 02:53:00,NIGHT,0,4
15.25408055465247,74.65462739861454,FIR,Non-Heinous,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),2016-12-31 02:21:00,NIGHT,0,2
12.963941037191336,76.21370734202713,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2016-12-31 15:31:00,DAY,0,7
13.990981203897242,76.83013901031553,FIR,Non-Heinous,BURGLARY - DAY,2017-01-03 10:56:00,MORNING,1,1
16.085312707822002,75.87705286834523,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-01-03 03:37:00,NIGHT,0,2
15.035669682788786,76.3489575269535,PAR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-01-04 19:56:00,EVENING,2,2
14.283012153696086,76.47003341220025,FIR,Heinous,DEFAMATION,2017-01-05 22:57:00,NIGHT,2,0
14.413910537421172,77.3360761501367,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-01-05 22:41:00,NIGHT,0,3
12.9354526571343,75.02293111401852,FIR,Heinous,DEFAMATION,2017-01-06 13:56:00,DAY,3,1
15.050069371110656,75.17454673167738,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-01-07 20:05:00,EVENING,0,1
15.832620928357802,75.65022788077948,Zero FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-01-09 19:36:00,EVENING,1,1
13.237050091811648,77.40955461988858,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-01-15 23:40:00,NIGHT,0,7
11.904206962198757,76.66962565982939,UDR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-01-15 20:57:00,EVENING,0,2
15.309141812351008,76.33078994685373,Zero FIR,Non-Heinous,SCHEDULED CASTE AND THE SCHEDULED TRIBES ,2017-01-16 00:52:00,NIGHT,0,3
13.44574021747584,77.89397568961023,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-01-16 15:02:00,DAY,2,1
14.748519426473528,76.47304843112829,UDR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-01-18 17:39:00,DAY,0,2
14.393316790104455,77.21885499630508,Zero FIR,Heinous,ASSAULT,2017-01-19 06:04:00,MORNING,1,1
14.31481079657037,78.37594534504474,FIR,Non-Heinous,PUBLIC JUSTICE,2017-01-23 09:30:00,MORNING,0,0
16.70342877940262,75.86324666111716,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-01-27 19:56:00,EVENING,0,2
15.615817948392396,74.65695901390472,Zero FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-01-27 21:45:00,EVENING,2,4
16.43105476984413,75.35068800839318,FIR,Non-Heinous,BURGLARY - NIGHT,2017-01-27 01:22:00,NIGHT,1,4
12.785321970027578,76.23946863619867,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-01-28 14:54:00,DAY,0,2
15.130119891802948,74.69346639184253,FIR,Heinous,DEFAMATION,2017-01-28 13:29:00,DAY,1,0
12.36189314578384,76.66052078250594,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-01-31 15:56:00,DAY,0,1
14.704706894844175,75.37804923748917,FIR,Non-Heinous,NEGLIGENT ACT,2016-09-21 10:19:00,MORNING,1,1
13.689296203899003,75.08237996446147,Zero FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-02-02 16:57:00,DAY,0,7
15.569520970904042,74.94832496341265,Zero FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-02-02 12:40:00,DAY,0,2
14.456435118418431,76.74159787970164,UDR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-02-03 17:11:00,DAY,0,1
13.92007045164123,77.76368769266176,UDR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-02-04 09:00:00,MORNING,1,1
16.519599854556528,75.34761763316486,FIR,Non-Heinous,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMAN,2017-02-06 08:34:00,MORNING,1,1
17.330752202080127,76.71563284405849,FIR,Non-Heinous,NEGLIGENT ACT,2015-01-10 13:31:00,DAY,1,1
12.925049686542843,75.69749000324599,Zero FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-02-09 12:12:00,DAY,0,7
15.28337571994167,77.94561958179219,Zero FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-02-11 08:58:00,MORNING,0,1
14.42519172564612,74.83918363104623,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-02-14 17:56:00,DAY,0,7
15.475874758943482,77.72247041511883,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-02-15 14:07:00,DAY,0,7
12.44122895353531,75.45430099828249,UDR,Heinous,ADULTERATION,2017-02-19 07:50:00,MORNING,2,7
13.79385021026278,74.81168310150461,Zero FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-02-20 17:24:00,DAY,0,1
14.553185625848156,75.22494128345112,FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-02-20 14:19:00,DAY,1,7
12.11216901741933,77.30929396958592,UDR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-02-22 12:42:00,DAY,0,1
15.888029057652696,77.49315287609993,FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-02-23 03:16:00,NIGHT,1,4
14.958636790814008,77.29780025355602,PAR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-02-23 09:01:00,MORNING,2,5
12.381647675453149,77.29681899989048,FIR,Heinous,DEFAMATION,2017-02-24 15:25:00,DAY,2,1
16.204424245157192,75.93700110336403,FIR,Non-Heinous,BURGLARY - NIGHT,2017-02-24 13:55:00,DAY,1,2
14.79790133857129,77.41997871876411,PAR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-02-24 16:29:00,DAY,3,3
14.490902647185347,78.24966433573032,FIR,Heinous,DEFAMATION,2017-02-25 14:10:00,DAY,6,1
14.597316033024558,74.77599720428503,FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-02-25 04:24:00,NIGHT,4,4
14.95030308786606,76.46543781346111,FIR,Heinous,DEFAMATION,2017-02-26 12:46:00,DAY,3,0
12.43973384682323,76.10668443570522,FIR,Heinous,Failure to appear to Court,2017-03-01 15:59:00,DAY,0,0
12.290884517302729,75.54392096596854,FIR,Heinous,PUBLIC JUSTICE,2016-07-28 07:01:00,MORNING,0,0
17.667462702684066,77.01750610804,UDR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-03-09 14:10:00,DAY,0,1
14.79598504953584,77.60600583600176,UDR,Heinous,WRONGFUL RESTRAINT/CONFINEMENT,2017-03-07 01:21:00,NIGHT,1,0
13.80536827164843,74.99868914118585,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-03-12 16:05:00,DAY,1,1
15.546133857735157,77.46764382043658,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-03-13 15:59:00,DAY,0,1
15.012666321217807,75.76400120299121,FIR,Non-Heinous,DACOITY,2014-01-01 17:48:00,DAY,0,1
15.33059095234227,76.54063286135245,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-03-15 21:28:00,EVENING,7,1
13.078879738557209,78.11343454503225,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-03-20 21:04:00,EVENING,0,2
15.624841130431165,75.72993296362763,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-03-22 17:21:00,DAY,0,5
17.46267339609461,76.6567490684363,UDR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-03-22 14:29:00,DAY,0,5
14.483681450666976,75.53285093374933,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-03-22 05:22:00,MORNING,0,7
12.28869758532933,77.49256532148347,FIR,Non-Heinous,PUBLIC NUISANCE,2017-03-24 07:35:00,MORNING,0,7
14.090159324239783,74.95188209965822,PAR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-03-25 11:11:00,MORNING,0,2
16.072921306900568,76.06939353340348,Zero FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-03-25 09:40:00,MORNING,0,1
16.896071710283827,76.98870887538047,PAR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-03-26 18:01:00,EVENING,1,1
17.01266083561234,75.25045836334802,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-03-29 04:29:00,NIGHT,0,1
13.601139331749073,76.90450893267747,Zero FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-03-31 14:28:00,DAY,0,0
13.438059111639618,76.37516848921533,FIR,Heinous,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",2017-03-31 12:18:00,DAY,0,1
15.422869593068702,76.58275726239252,FIR,Heinous,WRONGFUL RESTRAINT/CONFINEMENT,2017-04-03 23:41:00,NIGHT,1,1
13.927095378586529,78.11561063851755,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-04-06 22:00:00,NIGHT,0,2
13.95088645507081,75.36007583722234,FIR,Heinous,PUBLIC JUSTICE,2017-04-06 06:12:00,MORNING,0,0
17.703654128602693,77.06277010567341,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-04-07 15:24:00,DAY,2,1
13.784701351314224,75.65205105065267,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-04-13 20:51:00,EVENING,5,1
12.712012808179034,76.2972146561541,PAR,Heinous,DEFAMATION,2017-04-13 18:40:00,EVENING,2,1
15.882451153067214,76.62107523385534,Zero FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-04-15 17:50:00,DAY,0,2
16.61460494102266,77.04314830462698,FIR,Non-Heinous,AFFRAY,2017-04-17 04:14:00,NIGHT,1,0
14.379498305697773,74.73207186206565,FIR,Non-Heinous,KIDNAPPING AND ABDUCTION,2017-04-17 15:17:00,DAY,0,1
11.735385530019862,76.76628335784142,FIR,Heinous,WRONGFUL RESTRAINT/CONFINEMENT,2017-04-18 15:32:00,DAY,1,1
17.029187146654095,77.00971369518908,Zero FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-04-22 05:11:00,MORNING,0,1
15.827942317372642,77.35824012924182,FIR,Non-Heinous,PUBLIC NUISANCE,2017-04-22 14:50:00,DAY,0,7
12.62660631317492,75.91256012016484,FIR,Non-Heinous,ANTIQUES (CULTURAL PROPERTY),2017-04-27 21:00:00,EVENING,0,7
15.102960623703684,77.02218566158392,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-04-28 00:35:00,NIGHT,0,4
11.922262595685922,75.92670235670353,UDR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-04-30 10:21:00,MORNING,1,1
14.44053684992785,75.58206764118533,Zero FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-04-30 07:06:00,MORNING,0,1
13.042756489519856,77.44712359734528,FIR,Non-Heinous,PUBLIC NUISANCE,2017-05-04 00:40:00,NIGHT,0,6
14.87417782574477,77.92276628629371,FIR,Non-Heinous,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),2017-05-05 17:33:00,DAY,1,7
12.79993579782495,77.63460086465207,FIR,Heinous,WRONGFUL RESTRAINT/CONFINEMENT,2017-05-07 08:27:00,MORNING,1,7
13.795494466638743,75.3987491362634,FIR,Heinous,EXPOSURE AND ABANDONMENT OF CHILD,2014-01-03 17:07:00,DAY,1,6
16.730234433035395,76.27869627095987,FIR,Heinous,EXPOSURE AND ABANDONMENT OF CHILD,2015-09-03 14:25:00,DAY,1,5
12.855954930493803,75.68956575916089,FIR,Non-Heinous,PUBLIC NUISANCE,2017-05-16 10:58:00,MORNING,3,7
12.390345069819592,76.4945653164565,FIR,Non-Heinous,AFFRAY,2017-05-17 22:16:00,NIGHT,1,0
17.599489843735363,76.97580762355886,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-05-17 05:00:00,MORNING,4,1
13.99383900469561,77.05025314969862,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-05-19 13:21:00,DAY,0,1
13.924293248986494,78.02979141035158,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-05-19 02:03:00,NIGHT,0,1
12.162540102082772,76.72598745642048,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-05-19 02:05:00,NIGHT,0,2
14.197019235324785,74.71087309316373,FIR,Non-Heinous,ARSON,2017-04-05 09:53:00,MORNING,1,1
13.117367363502064,75.39524899317321,UDR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-05-21 22:59:00,NIGHT,2,2
15.82930102648212,77.20314038549938,FIR,Non-Heinous,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-05-23 08:15:00,MORNING,1,1
12.67137233684372,77.68266110505466,PAR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-05-25 13:28:00,DAY,0,2
12.98968687809755,76.21876884962823,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-05-26 12:58:00,DAY,1,1
16.569416712891872,77.12054610759728,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-05-27 09:02:00,MORNING,0,3
14.549593289647694,75.95080465088057,UDR,Non-Heinous,DACOITY,2016-09-19 19:57:00,EVENING,0,4
13.993491034540874,74.72797306798142,FIR,Non-Heinous,DACOITY,2016-09-19 00:32:00,NIGHT,0,6
15.248820173360269,75.83133125059253,PAR,Non-Heinous,DACOITY,2017-02-24 05:50:00,MORNING,0,3
15.93961963792874,75.07529315327781,FIR,Non-Heinous,BURGLARY - NIGHT,2017-05-31 00:35:00,NIGHT,1,2
15.80619390986179,75.79423240455974,FIR,Non-Heinous,BURGLARY - NIGHT,2017-05-31 20:49:00,EVENING,1,1
13.765479995318543,77.47064353853442,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-06-01 22:07:00,NIGHT,1,1
16.46981728168072,75.4942977328069,FIR,Heinous,DEFAMATION,2017-06-02 12:52:00,DAY,1,2
15.147065248326449,77.93129721330706,FIR,Non-Heinous,DACOITY,2017-06-01 22:58:00,NIGHT,0,1
16.061856519973418,75.33427298597535,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-06-03 07:45:00,MORNING,0,2
13.29505798561686,77.78564625176621,FIR,Non-Heinous,AFFRAY,2017-01-07 02:04:00,NIGHT,1,0
12.70010063645935,75.5617774914573,FIR,Heinous,DEFAMATION,2017-06-15 03:07:00,NIGHT,1,1
15.378384369527058,74.71090543396775,Zero FIR,Heinous,DEFAMATION,2017-06-15 13:34:00,DAY,1,1
13.158440114393278,75.44311942381238,PAR,Non-Heinous,BURGLARY - NIGHT,2017-06-16 16:03:00,DAY,1,1
12.334719206042008,76.6326870106074,FIR,Heinous,DEFAMATION,2017-06-18 03:06:00,NIGHT,1,1
12.94028532049918,76.15503569288536,FIR,Non-Heinous,DACOITY,2017-06-21 17:44:00,DAY,0,1
14.148693319933315,75.09971534282518,Zero FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-07-02 08:54:00,MORNING,0,7
14.52038402374013,77.56815419641917,FIR,Non-Heinous,AFFRAY,2017-07-05 20:37:00,EVENING,1,0
14.554081621131548,77.97729086284683,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-07-06 10:21:00,MORNING,2,1
12.01125657345576,77.03382316407176,FIR,Non-Heinous,Concealment of birth by secret disposal of Child,2017-07-08 11:42:00,MORNING,0,1
14.773382509635823,77.85975627383584,FIR,Non-Heinous,MISSING PERSON,2017-07-09 00:16:00,NIGHT,1,4
17.230103663088123,76.80505760480041,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-07-10 12:28:00,DAY,1,1
13.344718505988244,78.01508999666754,Zero FIR,Non-Heinous,BURGLARY - NIGHT,2017-07-12 10:45:00,MORNING,1,2
14.033273369798753,75.02299275659381,FIR,Non-Heinous,DACOITY,2017-07-13 15:03:00,DAY,0,3
14.828421306228083,74.64514401854959,FIR,Heinous,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",2017-07-14 10:51:00,MORNING,0,3
12.100161032065555,77.03626061344237,FIR,Non-Heinous,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2017-07-15 00:44:00,NIGHT,1,1
13.676283994559274,76.34660247387177,FIR,Non-Heinous,DACOITY,2017-07-16 23:23:00,NIGHT,0,1
15.990654012303038,75.54176673262695,FIR,Non-Heinous,MISSING PERSON,2017-07-16 09:19:00,MORNING,2,2
12.309451724719102,77.28933993678278,FIR,Heinous,DEFAMATION,2017-07-17 22:03:00,NIGHT,7,0
